owner,variable,gen_tech,gen_vintage,gen_is_intermittent,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
HECO,amortized_cost,Waiau_3,1947,0,1624095.3770264478,1624095.3770264478,1624095.3770264478,1624095.3770264478,1624095.3770264478,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_4,1950,0,1627635.2859493715,1627635.2859493715,1627635.2859493715,1627635.2859493715,1627635.2859493715,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_5,1959,0,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_6,1961,0,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_7,1966,0,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_8,1968,0,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_9,1973,0,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438
HECO,capacity_in_place,Airport_DSG,2013,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
HECO,capacity_in_place,CIP_CT,2009,0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
HECO,capacity_in_place,IC_Schofield,2018,0,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84
HECO,capacity_in_place,Kahe_1,1963,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,
HECO,capacity_in_place,Kahe_2,1964,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,
HECO,capacity_in_place,Kahe_3,1970,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,
HECO,capacity_in_place,Kahe_4,1972,0,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,,,,,,,,,,
HECO,capacity_in_place,Kahe_5,1974,0,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,,,,,
HECO,capacity_in_place,Kahe_6,1981,0,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,,,,,
HECO,capacity_in_place,Waiau_10,1973,0,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
HECO,capacity_in_place,Waiau_3,1947,0,46.6,46.6,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_4,1950,0,46.6,46.6,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_5,1959,0,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_6,1961,0,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_7,1966,0,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_8,1968,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_9,1973,0,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9
HECO,capacity_retired,Kahe_1,1963,0,,,,,,,,,,,,,,,,,,,,,82.1,,,,,,,,,
HECO,capacity_retired,Kahe_2,1964,0,,,,,,,,,,,,,,,,,,,,,82.1,,,,,,,,,
HECO,capacity_retired,Kahe_3,1970,0,,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,
HECO,capacity_retired,Kahe_4,1972,0,,,,,,,,,,,,,,,,,,,,,85.3,,,,,,,,,
HECO,capacity_retired,Kahe_5,1974,0,,,,,,,,,,,,,,,,,,,,,,,,,,134.3,,,,
HECO,capacity_retired,Kahe_6,1981,0,,,,,,,,,,,,,,,,,,,,,,,,,,134.4,,,,
HECO,capacity_retired,Waiau_3,1947,0,,,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_4,1950,0,,,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_5,1959,0,,,,,,,,,,,54.5,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_6,1961,0,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_7,1966,0,,,,,,,,,,,,,,,,82.9,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_8,1968,0,,,,,,,,,,,,,,,,86.1,,,,,,,,,,,,,,
HECO,fixed_om,Airport_DSG,2013,0,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737
HECO,fixed_om,CIP_CT,2009,0,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938
HECO,fixed_om,IC_Schofield,2018,0,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024
HECO,fixed_om,Kahe_1,1963,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,
HECO,fixed_om,Kahe_2,1964,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,
HECO,fixed_om,Kahe_3,1970,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,
HECO,fixed_om,Kahe_4,1972,0,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,,,,,,,,,,
HECO,fixed_om,Kahe_5,1974,0,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,,,,,
HECO,fixed_om,Kahe_6,1981,0,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,,,,,
HECO,fixed_om,Waiau_10,1973,0,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144
HECO,fixed_om,Waiau_3,1947,0,497267.3961407027,497267.3961407027,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_4,1950,0,497267.3961407027,497267.3961407027,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_5,1959,0,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_6,1961,0,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_7,1966,0,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_8,1968,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_9,1973,0,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256
HECO,fuel_cost,Airport_DSG,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,2722237.838670265,2722237.838670265,2722237.838670265,2722237.838670265,2722237.838670265
HECO,fuel_cost,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,803830.210342163,803830.210342163,803830.210342163,803830.210342163,803830.210342163,18135520.057827797,18135520.057827797,18135520.057827797,18135520.057827797,18135520.057827797
HECO,fuel_cost,IC_Schofield,2018,0,,,,,,,,,,,,,,,,,,,,,336209.3765281045,336209.3765281045,336209.3765281045,336209.3765281045,336209.3765281045,26907262.96192011,26907262.96192011,26907262.96192011,26907262.96192011,26907262.96192011
HECO,fuel_cost,Kahe_1,1963,0,41610915.72043588,41610915.72043588,41610915.72043588,292531.51704948395,292531.51704948395,1977808.272426565,1977808.272426565,1977808.272426565,1977808.272426565,1977808.272426565,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_2,1964,0,40383210.55480134,40383210.55480134,40383210.55480134,75223839.31098945,75223839.31098945,33326562.042796686,33326562.042796686,33326562.042796686,33326562.042796686,33326562.042796686,,,,,,1867188.6880641268,1867188.6880641268,1867188.6880641268,1867188.6880641268,1867188.6880641268,,,,,,,,,,
HECO,fuel_cost,Kahe_3,1970,0,43279075.668808624,43279075.668808624,43279075.668808624,87508775.36814697,87508775.36814697,84142461.79836772,84142461.79836772,84142461.79836772,84142461.79836772,84142461.79836772,15296445.471357886,15296445.471357886,15296445.471357886,15296445.471357886,15296445.471357886,7739222.234139672,7739222.234139672,7739222.234139672,7739222.234139672,7739222.234139672,,,,,,,,,,
HECO,fuel_cost,Kahe_4,1972,0,44213837.85003305,44213837.85003305,44213837.85003305,57026238.06074977,57026238.06074977,19908446.074965235,19908446.074965235,19908446.074965235,19908446.074965235,19908446.074965235,3598945.351075311,3598945.351075311,3598945.351075311,3598945.351075311,3598945.351075311,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_5,1974,0,68037617.99978717,68037617.99978717,68037617.99978717,139885747.26426035,139885747.26426035,122465588.29386504,122465588.29386504,122465588.29386504,122465588.29386504,122465588.29386504,28821137.56482321,28821137.56482321,28821137.56482321,28821137.56482321,28821137.56482321,16391048.92883702,16391048.92883702,16391048.92883702,16391048.92883702,16391048.92883702,32753390.04131957,32753390.04131957,32753390.04131957,32753390.04131957,32753390.04131957,,,,,
HECO,fuel_cost,Kahe_6,1981,0,63185854.33320555,63185854.33320555,63185854.33320555,,,12315288.977357887,12315288.977357887,12315288.977357887,12315288.977357887,12315288.977357887,,,,,,9515597.386677107,9515597.386677107,9515597.386677107,9515597.386677107,9515597.386677107,7548814.717023768,7548814.717023768,7548814.717023768,7548814.717023768,7548814.717023768,,,,,
HECO,fuel_cost,Waiau_10,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,3512687.3426882355,3512687.3426882355,3512687.3426882355,3512687.3426882355,3512687.3426882355
HECO,fuel_cost,Waiau_7,1966,0,33871733.25473587,33871733.25473587,33871733.25473587,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_8,1968,0,36581922.63935438,36581922.63935438,36581922.63935438,4723271.935386055,4723271.935386055,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,3906393.981380472,3906393.981380472,3906393.981380472,3906393.981380472,3906393.981380472
HECO,non_renewable_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,3177.056396148561,3177.056396148561,3177.056396148561,3177.056396148561,3177.056396148561,2.3972754089028563e-12,2.3972754089028563e-12,2.3972754089028563e-12,2.3972754089028563e-12,2.3972754089028563e-12
HECO,non_renewable_output,IC_Schofield,2018,0,,,,,,,,,,,,,,,,,,,,,711.7464157471901,711.7464157471901,711.7464157471901,711.7464157471901,711.7464157471901,8.340520693474494e-12,8.340520693474494e-12,8.340520693474494e-12,8.340520693474494e-12,8.340520693474494e-12
HECO,non_renewable_output,Kahe_1,1963,0,327705.6306246353,327705.6306246353,327705.6306246353,1667.2517193947654,1667.2517193947654,11376.552957358974,11376.552957358974,11376.552957358974,11376.552957358974,11376.552957358974,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_2,1964,0,322616.1476078366,322616.1476078366,322616.1476078366,604699.7012022504,604699.7012022504,248012.89743983286,248012.89743983286,248012.89743983286,248012.89743983286,248012.89743983286,,,,,,11697.150712903245,11697.150712903245,11697.150712903245,11697.150712903245,11697.150712903245,,,,,,,,,,
HECO,non_renewable_output,Kahe_3,1970,0,354811.38133483124,354811.38133483124,354811.38133483124,723305.8357865509,723305.8357865509,641364.6032633055,641364.6032633055,641364.6032633055,641364.6032633055,641364.6032633055,104873.59757154905,104873.59757154905,104873.59757154905,104873.59757154905,104873.59757154905,49321.26545318851,49321.26545318851,49321.26545318851,49321.26545318851,49321.26545318851,,,,,,,,,,
HECO,non_renewable_output,Kahe_4,1972,0,347414.03052598546,347414.03052598546,347414.03052598546,456584.31123133213,456584.31123133213,144468.58764880995,144468.58764880995,144468.58764880995,144468.58764880995,144468.58764880995,20558.62039276569,20558.62039276569,20558.62039276569,20558.62039276569,20558.62039276569,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_5,1974,0,554701.7300450025,554701.7300450025,554701.7300450025,1157958.8852682607,1157958.8852682607,932441.3985733904,932441.3985733904,932441.3985733904,932441.3985733904,932441.3985733904,179077.55197140327,179077.55197140327,179077.55197140327,179077.55197140327,179077.55197140327,99230.63345386801,99230.63345386801,99230.63345386801,99230.63345386801,99230.63345386801,184035.25541208425,184035.25541208425,184035.25541208425,184035.25541208425,184035.25541208425,,,,,
HECO,non_renewable_output,Kahe_6,1981,0,494183.568732605,494183.568732605,494183.568732605,,,90479.23973592882,90479.23973592882,90479.23973592882,90479.23973592882,90479.23973592882,,,,,,58444.9671018256,58444.9671018256,58444.9671018256,58444.9671018256,58444.9671018256,37062.822312082935,37062.822312082935,37062.822312082935,37062.822312082935,37062.822312082935,,,,,
HECO,non_renewable_output,Waiau_5,1959,0,-1.2399494017515114e-08,-1.2399494017515114e-08,-1.2399494017515114e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_7,1966,0,242764.7868637341,242764.7868637341,242764.7868637341,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_8,1968,0,269944.3826968334,269944.3826968334,269944.3826968334,36854.26428001227,36854.26428001227,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,renewable_output,Airport_DSG,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,7984.814305364509,7984.814305364509,7984.814305364509,7984.814305364509,7984.814305364509
HECO,renewable_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,45840.38514442917,45840.38514442917,45840.38514442917,45840.38514442917,45840.38514442917
HECO,renewable_output,IC_Schofield,2018,0,,,,,,,,,,,,,,,,,,,,,719.8947740593568,719.8947740593568,719.8947740593568,719.8947740593568,719.8947740593568,91879.32627235203,91879.32627235203,91879.32627235203,91879.32627235203,91879.32627235203
HECO,renewable_output,Kahe_6,1981,0,,,,,,,,,,,,,,,,9.638803678444708e-12,9.638803678444708e-12,9.638803678444708e-12,9.638803678444708e-12,9.638803678444708e-12,,,,,,,,,,
HECO,renewable_output,Waiau_10,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,8417.793672627246,8417.793672627246,8417.793672627246,8417.793672627246,8417.793672627246
HECO,renewable_output,Waiau_5,1959,0,1.2399494017515114e-08,1.2399494017515114e-08,1.2399494017515114e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,renewable_output,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,8923.873452544716,8923.873452544716,8923.873452544716,8923.873452544716,8923.873452544716
HECO,total_output,Airport_DSG,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,7984.814305364509,7984.814305364509,7984.814305364509,7984.814305364509,7984.814305364509
HECO,total_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,3177.056396148561,3177.056396148561,3177.056396148561,3177.056396148561,3177.056396148561,45840.38514442917,45840.38514442917,45840.38514442917,45840.38514442917,45840.38514442917
HECO,total_output,IC_Schofield,2018,0,,,,,,,,,,,,,,,,,,,,,1431.6411898065473,1431.6411898065473,1431.6411898065473,1431.6411898065473,1431.6411898065473,91879.32627235207,91879.32627235207,91879.32627235207,91879.32627235207,91879.32627235207
HECO,total_output,Kahe_1,1963,0,327705.6306246353,327705.6306246353,327705.6306246353,1667.2517193947654,1667.2517193947654,11376.552957358974,11376.552957358974,11376.552957358974,11376.552957358974,11376.552957358974,,,,,,,,,,,,,,,,,,,,
