balancing_area,reserve_type,direction,timepoint,target,day_repeat
system_wide_balancing_area,regulation,up,2020-02-20 04:00,1.7354811,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 06:00,6.7050558,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 08:00,146.8265922483396,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 10:00,164.19231338975993,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 12:00,165.4955373897599,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 14:00,166.65463328975991,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 16:00,157.0132353242833,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 18:00,5.6703174,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 20:00,10.478964,35.646492434662996
system_wide_balancing_area,regulation,up,2020-02-20 22:00,6.345963899999999,35.646492434662996
system_wide_balancing_area,regulation,up,2020-04-10 00:00,2.4098598638999995,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 02:00,5.170427999999999,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 04:00,6.495105000000001,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 06:00,12.16540200541583,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 08:00,115.05366805811948,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 10:00,171.6417054897599,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 12:00,164.18823012975992,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 14:00,168.1571964897599,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 16:00,160.44464523955304,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 18:00,32.72103352402689,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 20:00,18.95161083,23.596973865199434
system_wide_balancing_area,regulation,up,2020-04-10 22:00,18.064059,23.596973865199434
system_wide_balancing_area,regulation,up,2020-05-02 00:00,21.408162930000003,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 02:00,21.408162930000003,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 04:00,18.0139101,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 06:00,45.076487022076684,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 08:00,176.28825940667636,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 10:00,181.7213644197599,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 12:00,181.7213644197599,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 14:00,181.7213644197599,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 16:00,174.97354944118766,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 18:00,51.68447421845211,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 20:00,21.408162930000003,18.074277854195334
system_wide_balancing_area,regulation,up,2020-05-02 22:00,21.408162930000003,18.074277854195334
system_wide_balancing_area,regulation,up,2020-06-17 00:00,15.456717,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 02:00,11.292533999999998,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 04:00,15.449151,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 06:00,49.98369111843939,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 08:00,157.28519841296944,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 10:00,163.9957844517599,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 12:00,163.3777629597599,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 14:00,166.2492961297599,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 16:00,148.911386423082,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 18:00,66.08014714994499,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 20:00,1.6903634418,28.617606602475934
system_wide_balancing_area,regulation,up,2020-06-17 22:00,3.6604155,28.617606602475934
system_wide_balancing_area,regulation,up,2020-08-18 00:00,21.408162930000003,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 02:00,21.408162930000003,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 04:00,11.4371706,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 06:00,38.15535058859933,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 08:00,165.37348356143838,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 10:00,177.4628865897599,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 12:00,176.4136035897599,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 14:00,175.6298154897599,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 16:00,173.85181441475046,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 18:00,67.64561391764883,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 20:00,15.8323371,34.64236588720767
system_wide_balancing_area,regulation,up,2020-08-18 22:00,17.5307031,34.64236588720767
system_wide_balancing_area,regulation,up,2020-09-10 00:00,10.323212999999999,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 02:00,8.5597488,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 04:00,5.5926876,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 06:00,11.622167023710578,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 08:00,158.6424242025177,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 10:00,166.6730184897599,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 12:00,169.75670948975988,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 14:00,170.0811054897599,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 16:00,160.48390333741935,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 18:00,25.859522063146223,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 20:00,18.98866083,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-10 22:00,8.5767915,39.66299862448434
system_wide_balancing_area,regulation,up,2020-09-22 00:00,21.408162930000003,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 02:00,21.408162930000003,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 04:00,21.408162930000003,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 06:00,24.265174669171337,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 08:00,173.11194558013295,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 10:00,181.7213644197599,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 12:00,181.31232758975992,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 14:00,179.88651158975992,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 16:00,173.1069154988151,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 18:00,19.0730601,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 20:00,14.578745099999999,43.17744154057767
system_wide_balancing_area,regulation,up,2020-09-22 22:00,14.8872441,43.17744154057767
system_wide_balancing_area,regulation,up,2020-10-27 00:00,21.408162930000003,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 02:00,21.408162930000003,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 04:00,6.4681451999999995,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 06:00,21.408162930000003,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 08:00,169.14582039235438,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 10:00,181.7213644197599,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 12:00,181.7213644197599,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 14:00,181.7213644197599,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 16:00,136.11624120753973,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 18:00,21.408162930000003,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 20:00,21.408162930000003,35.646492434662996
system_wide_balancing_area,regulation,up,2020-10-27 22:00,21.408162930000003,35.646492434662996
system_wide_balancing_area,regulation,up,2020-11-22 00:00,11.134920000000001,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 02:00,1.575282348,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 04:00,0.0,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 06:00,0.771886752,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 08:00,112.56977405320677,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 10:00,135.8356946207599,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 12:00,146.8244813177599,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 14:00,154.84123849375993,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 16:00,120.8295044089833,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 18:00,9.743376900000001,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 20:00,19.13044083,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-11-22 22:00,1.587964893,7.0288858321870675
system_wide_balancing_area,regulation,up,2020-12-15 00:00,21.408162930000003,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 02:00,21.408162930000003,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 04:00,21.408162930000003,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 06:00,21.408162930000003,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 08:00,142.27343661349482,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 10:00,181.7213644197599,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 12:00,181.7213644197599,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 14:00,181.7213644197599,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 16:00,133.56053956917208,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 18:00,21.408162930000003,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 20:00,21.408162930000003,18.576341127922966
system_wide_balancing_area,regulation,up,2020-12-15 22:00,21.408162930000003,18.576341127922966
system_wide_balancing_area,regulation,up,2023-01-12 00:00,15.49084428,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 02:00,26.59802061,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 04:00,14.38953468,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 06:00,26.59802061,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 08:00,224.5022475403075,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 10:00,255.61548978483987,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 12:00,248.89445958483986,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 14:00,248.9073169848399,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 16:00,246.14450607858632,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 18:00,23.19024378,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 20:00,23.56394778,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-12 22:00,19.78702578,32.13204951856945
system_wide_balancing_area,regulation,up,2023-01-19 00:00,26.59802061,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 02:00,26.59802061,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 04:00,26.59802061,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 06:00,26.59802061,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 08:00,235.12334928950622,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 10:00,256.13133378483985,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 12:00,254.73553278483988,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 14:00,251.38497048483987,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 16:00,182.0502069971299,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 18:00,14.84432808,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 20:00,14.277182280000002,23.59697386519945
system_wide_balancing_area,regulation,up,2023-01-19 22:00,21.841537680000002,23.59697386519945
system_wide_balancing_area,regulation,up,2023-02-12 00:00,25.18078851,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 02:00,24.95185968,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 04:00,26.59802061,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 06:00,24.47198778,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 08:00,242.32233656834086,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 10:00,253.1149297848399,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 12:00,252.0332677848399,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 14:00,250.7706148848399,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 16:00,234.902216448889,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 18:00,26.20447851,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 20:00,26.59802061,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-12 22:00,19.58168178,24.60110041265475
system_wide_balancing_area,regulation,up,2023-02-20 00:00,2.0147631,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 02:00,2.9631033660000003,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 04:00,1.7547010920000001,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 06:00,7.8046565999999995,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 08:00,221.04632936341957,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 10:00,238.9610745048399,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 12:00,240.50052330483987,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 14:00,241.6896456048399,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 16:00,229.5953564002609,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 18:00,7.573563,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 20:00,13.719299999999999,35.646492434663
system_wide_balancing_area,regulation,up,2023-02-20 22:00,10.7386839,35.646492434663
system_wide_balancing_area,regulation,up,2023-04-10 00:00,4.1252022638999994,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 02:00,7.959827999999999,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 04:00,10.845873000000001,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 06:00,17.594137956315812,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 08:00,170.71906004600015,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 10:00,250.0894906848399,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 12:00,238.8238576120769,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 14:00,244.8281160048399,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 16:00,236.81892475463303,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 18:00,42.22484604393604,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 20:00,24.141468510000003,23.59697386519945
system_wide_balancing_area,regulation,up,2023-04-10 22:00,23.25391668,23.59697386519945
system_wide_balancing_area,regulation,up,2023-05-02 00:00,26.59802061,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 02:00,26.59802061,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 04:00,23.20376778,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 06:00,63.6103073138295,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 08:00,254.73604460175633,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 10:00,260.16914961483985,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 12:00,260.16914961483985,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 14:00,260.16914961483985,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 16:00,253.42133463626763,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 18:00,69.43088008267415,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 20:00,26.59802061,18.0742778541953
system_wide_balancing_area,regulation,up,2023-05-02 22:00,26.59802061,18.0742778541953
system_wide_balancing_area,regulation,up,2023-06-17 00:00,20.64657468,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 02:00,12.543310799999999,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 04:00,19.449351,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 06:00,65.83803899433987,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 08:00,231.5590051280494,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 10:00,240.4603999668399,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 12:00,238.9489616748399,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 14:00,240.65784898697137,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 16:00,207.18868153169208,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 18:00,95.5268869952539,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 20:00,4.6988834418,28.61760660247595
system_wide_balancing_area,regulation,up,2023-06-17 22:00,6.3079515,28.61760660247595
system_wide_balancing_area,regulation,up,2023-08-18 00:00,26.59802061,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 02:00,26.59802061,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 04:00,16.62702828,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 06:00,52.93451426397823,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 08:00,243.82126875651835,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 10:00,255.91067178483988,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 12:00,254.86138878483987,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 14:00,254.0776006848399,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 16:00,252.29959960983044,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 18:00,99.55539339346541,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 20:00,21.02219478,34.6423658872077
system_wide_balancing_area,regulation,up,2023-08-18 22:00,22.72056078,34.6423658872077
system_wide_balancing_area,regulation,up,2023-09-10 00:00,14.818724999999999,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 02:00,12.592924799999999,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 04:00,9.9571836,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 06:00,19.738301176783626,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 08:00,235.73370371759768,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 10:00,242.89782600483989,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 12:00,246.26586900483989,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 14:00,246.91577700483987,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 16:00,236.80195085249935,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 18:00,33.433908402463445,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 20:00,24.178518510000004,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-10 22:00,12.5851035,39.6629986244842
system_wide_balancing_area,regulation,up,2023-09-22 00:00,26.59802061,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 02:00,26.59802061,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 04:00,26.59802061,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 06:00,31.147829081119866,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 08:00,251.55973077521293,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 10:00,260.16914961483985,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 12:00,259.76011278483986,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 14:00,258.33429678483986,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 16:00,251.5547006938951,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 18:00,24.262917780000002,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 20:00,19.76860278,43.1774415405777
system_wide_balancing_area,regulation,up,2023-09-22 22:00,20.07710178,43.1774415405777
system_wide_balancing_area,regulation,up,2023-10-27 00:00,26.59802061,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 02:00,26.59802061,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 04:00,11.658002879999998,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 06:00,26.59802061,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 08:00,247.59360558743438,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 10:00,260.16914961483985,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 12:00,260.16914961483985,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 14:00,260.16914961483985,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 16:00,207.4381660532212,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 18:00,26.59802061,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 20:00,26.59802061,35.646492434663
system_wide_balancing_area,regulation,up,2023-10-27 22:00,26.59802061,35.646492434663
system_wide_balancing_area,regulation,up,2023-11-22 00:00,15.533112,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 02:00,1.7736435480000001,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 04:00,0.0,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 06:00,1.330733952,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 08:00,139.0860629550663,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 10:00,173.679515051201,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 12:00,210.46066791247935,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 14:00,205.2239691270397,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 16:00,167.382876599267,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 18:00,14.93323458,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 20:00,21.99781683,7.02888583218705
system_wide_balancing_area,regulation,up,2023-11-22 22:00,2.6853840929999997,7.02888583218705
system_wide_balancing_area,regulation,up,2023-12-15 00:00,26.59802061,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 02:00,26.59802061,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 04:00,26.59802061,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 06:00,26.59802061,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 08:00,216.60549419049482,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 10:00,260.16914961483985,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 12:00,260.16914961483985,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 14:00,260.16914961483985,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 16:00,205.52144060517207,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 18:00,26.59802061,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 20:00,26.59802061,18.57634112792295
system_wide_balancing_area,regulation,up,2023-12-15 22:00,26.59802061,18.57634112792295
system_wide_balancing_area,regulation,up,2025-01-12 00:00,15.49084428,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 02:00,26.59802061,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 04:00,14.38953468,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 06:00,26.59802061,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 08:00,302.0400897583074,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 10:00,335.3231072912799,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 12:00,328.60207709127985,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 14:00,328.6149344912798,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 16:00,325.8521235850263,32.1320495185694
system_wide_balancing_area,regulation,up,2025-01-12 18:00,23.19024378,32.1320495185694
