owner,variable,gen_tech,gen_vintage,gen_is_intermittent,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
HECO,amortized_cost,Waiau_3,1947,0,1624095.3770264478,1624095.3770264478,1624095.3770264478,1624095.3770264478,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_4,1950,0,1627635.2859493715,1627635.2859493715,1627635.2859493715,1627635.2859493715,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_5,1959,0,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,1914453.8884880918,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_6,1961,0,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,1883840.7299979192,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_7,1966,0,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,2919072.832090233,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_8,1968,0,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,3039956.189387821,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_9,1973,0,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438,1843661.9194141438
HECO,capacity_in_place,Airport_DSG,2013,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
HECO,capacity_in_place,CIP_CT,2009,0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
HECO,capacity_in_place,IC_Schofield,2018,0,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,,
HECO,capacity_in_place,Kahe_1,1963,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_2,1964,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_3,1970,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,
HECO,capacity_in_place,Kahe_4,1972,0,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,,,,,,,,,,
HECO,capacity_in_place,Kahe_5,1974,0,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,,,,,
HECO,capacity_in_place,Kahe_6,1981,0,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,,,,,
HECO,capacity_in_place,Waiau_10,1973,0,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
HECO,capacity_in_place,Waiau_3,1947,0,46.6,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_4,1950,0,46.6,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_5,1959,0,54.5,54.5,54.5,54.5,54.5,54.5,54.5,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_6,1961,0,53.5,53.5,53.5,53.5,53.5,53.5,53.5,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_7,1966,0,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_8,1968,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_9,1973,0,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9
HECO,capacity_retired,IC_Schofield,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.84,
HECO,capacity_retired,Kahe_1,1963,0,,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_2,1964,0,,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_3,1970,0,,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,
HECO,capacity_retired,Kahe_4,1972,0,,,,,,,,,,,,,,,,,,,,,85.3,,,,,,,,,
HECO,capacity_retired,Kahe_5,1974,0,,,,,,,,,,,,,,,,,,,,,,,,,,134.3,,,,
HECO,capacity_retired,Kahe_6,1981,0,,,,,,,,,,,,,,,,,,,,,,,,,,134.4,,,,
HECO,capacity_retired,Waiau_3,1947,0,,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_4,1950,0,,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_5,1959,0,,,,,,,,54.5,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_6,1961,0,,,,,,,,53.5,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_7,1966,0,,,,,,,,,,,,,82.9,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_8,1968,0,,,,,,,,,,,,,86.1,,,,,,,,,,,,,,,,,
HECO,fixed_om,Airport_DSG,2013,0,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737
HECO,fixed_om,CIP_CT,2009,0,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938
HECO,fixed_om,IC_Schofield,2018,0,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,,
HECO,fixed_om,Kahe_1,1963,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_2,1964,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_3,1970,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,
HECO,fixed_om,Kahe_4,1972,0,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,,,,,,,,,,
HECO,fixed_om,Kahe_5,1974,0,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,,,,,
HECO,fixed_om,Kahe_6,1981,0,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,,,,,
HECO,fixed_om,Waiau_10,1973,0,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144
HECO,fixed_om,Waiau_3,1947,0,497267.3961407027,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_4,1950,0,497267.3961407027,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_5,1959,0,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_6,1961,0,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_7,1966,0,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_8,1968,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_9,1973,0,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256
HECO,fuel_cost,Airport_DSG,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,1339632.022992022,417892.9844829382,306979.1221568167,1487672.118528486,389802.86302397796
HECO,fuel_cost,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,-2.0745215729713988e-09,,,784272.7985017843,405232.2061057425,1.0611734627550116e-10,,,13661817.394147865,7371019.456869142,7437916.597209398,6310336.940513876,5068749.596946927
HECO,fuel_cost,IC_Schofield,2018,0,,,,,,,,,297289.04166457953,,,,,,,,,618657.290665416,,,,166703.69255232546,437804.7754454342,334318.156129978,,13435239.634759875,19544189.26022787,10213851.66188806,,
HECO,fuel_cost,Kahe_1,1963,0,42673211.52766469,40078918.37757223,41038834.767212905,6535261.116383395,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_2,1964,0,41219229.21939822,39283044.01159358,40562746.19682753,68435466.17709082,49029161.06045649,31776108.88009193,10568218.087519804,6301360.801026349,5338887.215736015,,1515533.8552365466,1544590.2457079268,1568084.2490792763,1603412.820618385,1629356.3699604843,1656604.352089951,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_3,1970,0,44117681.07018857,41552721.42528749,40173195.50054524,86089051.63958392,84894302.15842186,82047024.26102062,57270263.76117583,38444866.68941135,36321591.34252125,17837069.140883606,11181529.503497196,10543642.749583647,11196200.244511146,11635475.444147078,11630743.291865373,11028355.274616497,11064087.649020182,10567755.5761438,10501698.016705122,10430264.51104901,,,,,,,,,,
HECO,fuel_cost,Kahe_4,1972,0,45301446.76099347,42667389.98707392,41659993.386562,55753857.0241558,39181606.6987966,17081952.09641541,9401342.762121042,1564795.7942182915,6773133.491379395,3757701.5848491136,,,,,,,1992095.7503048796,2020992.597248501,2053517.244374045,2087438.16267012,,,,,,,,,,
HECO,fuel_cost,Kahe_5,1974,0,69724957.46323986,65718691.23141053,61767168.93538232,137572530.4396998,137531519.27460137,130144614.95099258,122985061.07450019,104274281.40843514,54565015.6414358,42881670.46800508,17440610.081215546,18117971.673268113,16868225.694636278,14287355.31140501,10697202.080696722,11885724.886240652,13997911.05712765,11916644.396136358,14390557.118539482,12632873.016851487,19289751.55136123,17797406.402733233,19093110.002314243,17635495.889942747,12973286.487459093,,,,,
HECO,fuel_cost,Kahe_6,1981,0,64598297.27338537,61283681.682703,61489005.36294718,-1.435825518834195e-06,,,,,,,,,,,,,,,,,7897251.93859166,6758417.154795634,6295975.419838366,3993303.040101896,3885009.567203412,,,,,
HECO,fuel_cost,Waiau_10,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,3457746.2948944033,2038322.8651376832,2056822.066172993,2967639.3772914815,2090045.3152413229
HECO,fuel_cost,Waiau_6,1961,0,2.0802948741454163e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_7,1966,0,34910707.14287113,32749094.64901269,33431997.38705665,250478.95089431113,,,,,1914139.9644187288,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_8,1968,0,37311636.600156456,35960542.08694388,34876110.53756716,4593057.394340918,,1934355.440567253,2648133.3385680392,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,3845295.068356147,2597596.449414662,,1338711.8119100165,339376.7076038047
HECO,non_renewable_output,Airport_DSG,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.16072503780679e-11
HECO,non_renewable_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,3177.056396148556,1588.528198074278,,,,,-9.98864753709522e-13,1.3984106551933308e-12,1.7979565566771398e-12,1.3984106551933308e-12
HECO,non_renewable_output,IC_Schofield,2018,0,,,,,,,,,734.5304001196176,,,,,,,,,1315.0391321008196,,,,361.1641632604212,935.5646050840497,708.8714109370566,,1.52326874940702e-12,6.3071174448515564e-12,1.7480133189916658e-12,,
HECO,non_renewable_output,Kahe_1,1963,0,329907.9577466453,323975.6560275705,319740.0000000005,49558.16789890287,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_2,1964,0,323020.98349381034,322590.91609353514,321492.0000000001,555779.9037163453,382074.4843161652,245961.7517885357,74514.41704912402,46871.976268220984,38173.5777166439,,10658.602475928474,10658.602475928474,10658.602475928474,10658.602475928474,10658.602475928474,10658.602475928474,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_3,1970,0,354739.3475662713,349685.3364557569,323616.5309491058,719940.1090719604,692637.4544234487,651485.0796317449,441094.6776261122,289784.7167567448,260913.83739742465,128047.02678596012,80205.44626150008,73702.83246571003,77422.59723269925,78768.96524888102,77402.27306561399,71891.35026344564,70771.2408128226,66245.03988995866,63694.10129183,62118.98809546335,,,,,,,,,,
HECO,non_renewable_output,Kahe_4,1972,0,349393.11708516424,344197.2677540388,321148.4614465722,451164.2407612695,307468.4543916043,124539.08558553633,69355.88825967287,11634.21182943602,46335.80309759628,22745.782917084132,,,,,,,12667.458046767537,12667.458046767526,12667.458046767526,12667.458046767526,,,,,,,,,,
HECO,non_renewable_output,Kahe_5,1974,0,557854.6845427129,550260.8882857292,492871.53626535134,1152132.4673875046,1124055.435922177,1031590.9674565907,943593.7496960155,769888.8927904895,385947.771222466,296371.4557904182,114407.34254838574,111346.92132596145,106097.0154679716,89966.95400997123,69051.09394261941,78232.42246555327,85271.55525205247,75851.74821119702,84857.48383874822,77963.31717681479,115587.48495924537,104815.44841815686,105004.81276629033,99268.26480449643,74233.45147728258,,,,,
HECO,non_renewable_output,Kahe_6,1981,0,495766.576439159,492451.12129482033,474472.9889958734,,,,,,,,,,,,,,,,,,40576.470965410066,33325.453357455786,29666.51719394772,22672.374140302618,21749.108439640288,,,,,
HECO,non_renewable_output,Waiau_10,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,-1.198637704451426e-12,-5.993188522257131e-13,,-9.988647537095216e-14,-9.988647537095216e-14
HECO,non_renewable_output,Waiau_7,1966,0,246097.5886106225,240885.76797389577,236520.0,1281.4406171995527,,,,,9700.641341667959,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_8,1968,0,270075.3444078588,273513.9496479884,251704.05568281337,36230.79367262718,,11513.223978030037,15557.878042728646,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.988647537095219e-14,-9.988647537095219e-14
HECO,renewable_output,Airport_DSG,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,3992.407152682259,1237.0839064649244,899.6973865199451,4321.760660247593,1124.621733150013
HECO,renewable_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,35061.086657496635,19062.338376891337,19062.338376891334,15885.28198074278,12708.225584594224
HECO,renewable_output,IC_Schofield,2018,0,,,,,,,,,734.8082067386893,,,,,,,,,1391.1181721596095,,,,347.7522438651272,922.9194339226996,696.9650995042539,,46605.81072902344,67342.20880330133,34876.70894085287,,
HECO,renewable_output,Kahe_1,1963,0,-6.6144823990644526e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,renewable_output,Waiau_10,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,8417.793672627235,4910.379642365887,4910.379642365886,7014.8280605226955,4910.379642365886
HECO,renewable_output,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,8923.873452544707,5949.2489683631375,,2974.624484181571,743.6561210453932
HECO,total_output,Airport_DSG,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,3992.407152682259,1237.0839064649244,899.6973865199451,4321.760660247593,1124.6217331499313
HECO,total_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,3177.056396148556,1588.528198074278,,,,35061.086657496635,19062.338376891337,19062.338376891337,15885.281980742784,12708.225584594224
HECO,total_output,IC_Schofield,2018,0,,,,,,,,,1469.3386068583068,,,,,,,,,2706.157304260429,,,,708.9164071255484,1858.4840390067486,1405.8365104413103,,46605.81072902345,67342.20880330133,34876.70894085287,,
HECO,total_output,Kahe_1,1963,0,329907.95774663857,323975.6560275705,319740.0000000005,49558.16789890287,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,total_output,Kahe_2,1964,0,323020.98349381034,322590.91609353514,321492.0000000001,555779.9037163453,382074.4843161652,245961.7517885357,74514.41704912402,46871.976268220984,38173.5777166439,,10658.602475928474,10658.602475928474,10658.602475928474,10658.602475928474,10658.602475928474,10658.602475928474,,,,,,,,,,,,,,
HECO,total_output,Kahe_3,1970,0,354739.3475662713,349685.3364557569,323616.5309491058,719940.1090719604,692637.4544234487,651485.0796317449,441094.6776261122,289784.7167567448,260913.83739742465,128047.02678596012,80205.44626150008,73702.83246571003,77422.59723269925,78768.96524888102,77402.27306561399,71891.35026344564,70771.2408128226,66245.03988995866,63694.10129183,62118.98809546335,,,,,,,,,,
HECO,total_output,Kahe_4,1972,0,349393.11708516424,344197.2677540388,321148.4614465722,451164.2407612695,307468.4543916043,124539.08558553633,69355.88825967287,11634.21182943602,46335.80309759628,22745.782917084132,,,,,,,12667.458046767537,12667.458046767526,12667.458046767526,12667.458046767526,,,,,,,,,,
